year,round_distance,crime_type,school_id,treatment,avg_total_crimes,avg_school_attendance
2013,300m,BATTERY,610006,0,16,95
2013,300m+,BATTERY,610006,0,14,95
2013,100m,THEFT,610006,0,1,95
2013,200m,THEFT,610006,0,8,95
2013,300m,THEFT,610006,0,28,95
2013,300m+,THEFT,610006,0,45,95
2013,25m,BATTERY,610012,1,4,92.9
2013,100m,BATTERY,610012,1,1,92.9
2013,200m,BATTERY,610012,1,6,92.9
2013,300m,BATTERY,610012,1,34,92.9
2013,300m+,BATTERY,610012,1,39,92.9
2013,300m+,HOMICIDE,610012,1,1,92.9
2013,25m,THEFT,610012,1,1,92.9
2013,100m,THEFT,610012,1,1,92.9
2013,200m,THEFT,610012,1,8,92.9
2013,300m,THEFT,610012,1,98,92.9
2013,300m+,THEFT,610012,1,48,92.9
2013,25m,BATTERY,610013,0,5,95.15
2013,100m,BATTERY,610013,0,3,95.15
2013,200m,BATTERY,610013,0,21,95.15
2013,300m,BATTERY,610013,0,11,95.15
2013,300m+,BATTERY,610013,0,32,95.15
2013,25m,THEFT,610013,0,3,95.15
2013,100m,THEFT,610013,0,4,95.15
2013,200m,THEFT,610013,0,19,95.15
2013,300m,THEFT,610013,0,10,95.15
2013,300m+,THEFT,610013,0,33,95.15
2013,100m,BATTERY,610015,0,4,95.8
2013,200m,BATTERY,610015,0,8,95.8
2013,300m,BATTERY,610015,0,17,95.8
2013,300m+,BATTERY,610015,0,25,95.8
2013,50m,THEFT,610015,0,2,95.8
2013,100m,THEFT,610015,0,5,95.8
2013,200m,THEFT,610015,0,8,95.8
2013,300m,THEFT,610015,0,10,95.8
2013,300m+,THEFT,610015,0,30,95.8
2013,100m,BATTERY,610017,0,6,95.6
2013,200m,BATTERY,610017,0,12,95.6
2013,300m,BATTERY,610017,0,50,95.6
2013,300m+,BATTERY,610017,0,49,95.6
2013,100m,THEFT,610017,0,3,95.6
2013,200m,THEFT,610017,0,7,95.6
2013,300m,THEFT,610017,0,17,95.6
2013,300m+,THEFT,610017,0,14,95.6
2013,100m,BATTERY,610019,0,31,95.25
2013,200m,BATTERY,610019,0,19,95.25
2013,300m,BATTERY,610019,0,13,95.25
2013,300m+,BATTERY,610019,0,54,95.25
2013,300m,HOMICIDE,610019,0,1,95.25
2013,100m,THEFT,610019,0,28,95.25
2013,200m,THEFT,610019,0,16,95.25
2013,300m,THEFT,610019,0,17,95.25
2013,300m+,THEFT,610019,0,71,95.25
2013,50m,BATTERY,610021,0,1,92.45
2013,100m,BATTERY,610021,0,1,92.45
2013,200m,BATTERY,610021,0,7,92.45
2013,300m,BATTERY,610021,0,23,92.45
2013,300m+,BATTERY,610021,0,53,92.45
2013,200m,HOMICIDE,610021,0,1,92.45
2013,50m,THEFT,610021,0,1,92.45
2013,200m,THEFT,610021,0,8,92.45
2013,300m,THEFT,610021,0,14,92.45
2013,300m+,THEFT,610021,0,47,92.45
2013,50m,BATTERY,610022,0,6,92.15
2013,100m,BATTERY,610022,0,1,92.15
2013,200m,BATTERY,610022,0,29,92.15
2013,300m,BATTERY,610022,0,28,92.15
2013,300m+,BATTERY,610022,0,38,92.15
2013,50m,THEFT,610022,0,9,92.15
2013,100m,THEFT,610022,0,4,92.15
2013,200m,THEFT,610022,0,27,92.15
2013,300m,THEFT,610022,0,32,92.15
2013,300m+,THEFT,610022,0,36,92.15
2013,50m,BATTERY,610029,0,2,95.05
2013,200m,BATTERY,610029,0,2,95.05
2013,300m,BATTERY,610029,0,6,95.05
2013,300m+,BATTERY,610029,0,23,95.05
2013,50m,THEFT,610029,0,4,95.05
2013,100m,THEFT,610029,0,7,95.05
2013,200m,THEFT,610029,0,19,95.05
2013,300m,THEFT,610029,0,23,95.05
2013,300m+,THEFT,610029,0,104,95.05
2013,25m,BATTERY,610030,0,3,93.85
2013,100m,BATTERY,610030,0,1,93.85
2013,200m,BATTERY,610030,0,9,93.85
2013,300m,BATTERY,610030,0,12,93.85
2013,300m+,BATTERY,610030,0,17,93.85
2013,100m,THEFT,610030,0,2,93.85
2013,200m,THEFT,610030,0,30,93.85
2013,300m,THEFT,610030,0,32,93.85
2013,300m+,THEFT,610030,0,30,93.85
2013,50m,BATTERY,610032,0,4,95.8
2013,200m,BATTERY,610032,0,6,95.8
2013,300m,BATTERY,610032,0,14,95.8
2013,300m+,BATTERY,610032,0,38,95.8
2013,200m,HOMICIDE,610032,0,1,95.8
2013,50m,THEFT,610032,0,2,95.8
2013,100m,THEFT,610032,0,1,95.8
2013,200m,THEFT,610032,0,8,95.8
2013,300m,THEFT,610032,0,33,95.8
2013,300m+,THEFT,610032,0,38,95.8
2013,200m,BATTERY,610033,0,3,95.55
2013,300m,BATTERY,610033,0,2,95.55
2013,300m+,BATTERY,610033,0,25,95.55
2013,100m,THEFT,610033,0,5,95.55
2013,200m,THEFT,610033,0,21,95.55
2013,300m,THEFT,610033,0,37,95.55
2013,300m+,THEFT,610033,0,167,95.55
2013,25m,BATTERY,610037,1,1,91
2013,50m,BATTERY,610037,1,3,91
2013,100m,BATTERY,610037,1,1,91
2013,200m,BATTERY,610037,1,11,91
2013,300m,BATTERY,610037,1,17,91
2013,300m+,BATTERY,610037,1,47,91
2013,300m+,HOMICIDE,610037,1,2,91
2013,50m,THEFT,610037,1,2,91
2013,200m,THEFT,610037,1,2,91
2013,300m,THEFT,610037,1,12,91
2013,300m+,THEFT,610037,1,25,91
2013,100m,BATTERY,610038,0,1,94.9
2013,200m,BATTERY,610038,0,22,94.9
2013,300m,BATTERY,610038,0,11,94.9
2013,300m+,BATTERY,610038,0,18,94.9
2013,25m,THEFT,610038,0,1,94.9
2013,100m,THEFT,610038,0,3,94.9
2013,200m,THEFT,610038,0,42,94.9
2013,300m,THEFT,610038,0,55,94.9
2013,300m+,THEFT,610038,0,95,94.9
2013,25m,BATTERY,610040,0,1,NA
2013,100m,BATTERY,610040,0,1,NA
2013,200m,BATTERY,610040,0,22,NA
2013,300m,BATTERY,610040,0,21,NA
2013,300m+,BATTERY,610040,0,22,NA
2013,25m,THEFT,610040,0,3,NA
2013,200m,THEFT,610040,0,11,NA
2013,300m,THEFT,610040,0,27,NA
2013,300m+,THEFT,610040,0,36,NA
2013,25m,BATTERY,610044,0,9,94.15
2013,100m,BATTERY,610044,0,2,94.15
2013,200m,BATTERY,610044,0,29,94.15
2013,300m,BATTERY,610044,0,25,94.15
2013,300m+,BATTERY,610044,0,42,94.15
2013,100m,HOMICIDE,610044,0,1,94.15
2013,300m+,HOMICIDE,610044,0,1,94.15
2013,25m,THEFT,610044,0,2,94.15
2013,100m,THEFT,610044,0,4,94.15
2013,200m,THEFT,610044,0,14,94.15
2013,300m,THEFT,610044,0,32,94.15
2013,300m+,THEFT,610044,0,25,94.15
2013,50m,BATTERY,610047,0,2,94.7
2013,100m,BATTERY,610047,0,7,94.7
2013,200m,BATTERY,610047,0,32,94.7
2013,300m,BATTERY,610047,0,53,94.7
2013,300m+,BATTERY,610047,0,25,94.7
2013,50m,HOMICIDE,610047,0,1,94.7
2013,300m,HOMICIDE,610047,0,2,94.7
2013,25m,THEFT,610047,0,1,94.7
2013,50m,THEFT,610047,0,3,94.7
2013,200m,THEFT,610047,0,16,94.7
2013,300m,THEFT,610047,0,26,94.7
2013,300m+,THEFT,610047,0,32,94.7
2013,25m,BATTERY,610048,0,3,89.65
2013,50m,BATTERY,610048,0,1,89.65
2013,100m,BATTERY,610048,0,1,89.65
2013,200m,BATTERY,610048,0,69,89.65
2013,300m,BATTERY,610048,0,22,89.65
2013,300m+,BATTERY,610048,0,23,89.65
2013,200m,HOMICIDE,610048,0,1,89.65
2013,25m,THEFT,610048,0,2,89.65
2013,100m,THEFT,610048,0,7,89.65
2013,200m,THEFT,610048,0,42,89.65
2013,300m,THEFT,610048,0,40,89.65
2013,300m+,THEFT,610048,0,90,89.65
2013,100m,BATTERY,610052,0,6,93.3
2013,200m,BATTERY,610052,0,10,93.3
2013,300m,BATTERY,610052,0,8,93.3
2013,300m+,BATTERY,610052,0,34,93.3
2013,200m,HOMICIDE,610052,0,1,93.3
2013,100m,THEFT,610052,0,6,93.3
2013,200m,THEFT,610052,0,12,93.3
2013,300m,THEFT,610052,0,21,93.3
2013,300m+,THEFT,610052,0,55,93.3
2013,100m,BATTERY,610053,0,5,93.5
2013,200m,BATTERY,610053,0,22,93.5
2013,300m,BATTERY,610053,0,25,93.5
2013,300m+,BATTERY,610053,0,38,93.5
2013,100m,THEFT,610053,0,2,93.5
2013,200m,THEFT,610053,0,10,93.5
2013,300m,THEFT,610053,0,12,93.5
2013,300m+,THEFT,610053,0,34,93.5
2013,50m,BATTERY,610057,0,6,94.3
2013,100m,BATTERY,610057,0,4,94.3
2013,200m,BATTERY,610057,0,26,94.3
2013,300m,BATTERY,610057,0,47,94.3
2013,300m+,BATTERY,610057,0,61,94.3
2013,300m+,HOMICIDE,610057,0,1,94.3
2013,50m,THEFT,610057,0,4,94.3
2013,100m,THEFT,610057,0,5,94.3
2013,200m,THEFT,610057,0,11,94.3
2013,300m,THEFT,610057,0,45,94.3
2013,300m+,THEFT,610057,0,40,94.3
2013,100m,BATTERY,610059,0,1,92.6
2013,200m,BATTERY,610059,0,3,92.6
2013,300m,BATTERY,610059,0,3,92.6
2013,300m+,BATTERY,610059,0,6,92.6
2013,100m,THEFT,610059,0,6,92.6
2013,200m,THEFT,610059,0,15,92.6
2013,300m,THEFT,610059,0,32,92.6
2013,300m+,THEFT,610059,0,51,92.6
2013,200m,BATTERY,610063,0,11,NA
2013,300m,BATTERY,610063,0,30,NA
2013,300m+,BATTERY,610063,0,36,NA
2013,300m,HOMICIDE,610063,0,1,NA
2013,25m,THEFT,610063,0,1,NA
2013,100m,THEFT,610063,0,5,NA
2013,200m,THEFT,610063,0,12,NA
2013,300m,THEFT,610063,0,28,NA
2013,300m+,THEFT,610063,0,24,NA
2013,100m,BATTERY,610066,0,4,NA
2013,200m,BATTERY,610066,0,4,NA
2013,300m,BATTERY,610066,0,14,NA
2013,300m+,BATTERY,610066,0,18,NA
2013,50m,THEFT,610066,0,3,NA
2013,100m,THEFT,610066,0,2,NA
2013,200m,THEFT,610066,0,10,NA
2013,300m,THEFT,610066,0,14,NA
2013,300m+,THEFT,610066,0,51,NA
2013,25m,BATTERY,610068,0,9,93.15
2013,100m,BATTERY,610068,0,1,93.15
2013,200m,BATTERY,610068,0,15,93.15
2013,300m,BATTERY,610068,0,16,93.15
2013,300m+,BATTERY,610068,0,36,93.15
2013,25m,THEFT,610068,0,4,93.15
2013,200m,THEFT,610068,0,7,93.15
2013,300m,THEFT,610068,0,6,93.15
2013,300m+,THEFT,610068,0,30,93.15
2013,200m,BATTERY,610074,0,5,94.65
2013,300m,BATTERY,610074,0,13,94.65
2013,300m+,BATTERY,610074,0,30,94.65
2013,50m,THEFT,610074,0,4,94.65
2013,100m,THEFT,610074,0,1,94.65
2013,200m,THEFT,610074,0,13,94.65
2013,300m,THEFT,610074,0,22,94.65
2013,300m+,THEFT,610074,0,43,94.65
2013,50m,BATTERY,610076,0,2,92.5
2013,200m,BATTERY,610076,0,9,92.5
2013,300m,BATTERY,610076,0,24,92.5
2013,300m+,BATTERY,610076,0,26,92.5
2013,300m,HOMICIDE,610076,0,1,92.5
2013,50m,THEFT,610076,0,4,92.5
2013,100m,THEFT,610076,0,4,92.5
2013,200m,THEFT,610076,0,14,92.5
2013,300m,THEFT,610076,0,30,92.5
2013,300m+,THEFT,610076,0,17,92.5
2013,100m,BATTERY,610078,0,3,94.9
2013,200m,BATTERY,610078,0,37,94.9
2013,300m,BATTERY,610078,0,46,94.9
2013,300m+,BATTERY,610078,0,47,94.9
2013,100m,THEFT,610078,0,4,94.9
2013,200m,THEFT,610078,0,55,94.9
2013,300m,THEFT,610078,0,110,94.9
2013,300m+,THEFT,610078,0,85,94.9
2013,25m,BATTERY,610088,0,3,94.5
2013,100m,BATTERY,610088,0,2,94.5
2013,200m,BATTERY,610088,0,15,94.5
2013,300m,BATTERY,610088,0,11,94.5
2013,300m+,BATTERY,610088,0,26,94.5
2013,300m,HOMICIDE,610088,0,1,94.5
2013,25m,THEFT,610088,0,2,94.5
2013,50m,THEFT,610088,0,1,94.5
2013,100m,THEFT,610088,0,1,94.5
2013,200m,THEFT,610088,0,13,94.5
2013,300m,THEFT,610088,0,13,94.5
2013,300m+,THEFT,610088,0,31,94.5
2013,25m,BATTERY,610090,0,1,95.1
2013,200m,BATTERY,610090,0,6,95.1
2013,300m,BATTERY,610090,0,6,95.1
2013,300m+,BATTERY,610090,0,18,95.1
2013,300m+,HOMICIDE,610090,0,1,95.1
2013,25m,THEFT,610090,0,1,95.1
2013,200m,THEFT,610090,0,16,95.1
2013,300m,THEFT,610090,0,47,95.1
2013,300m+,THEFT,610090,0,59,95.1
2013,50m,BATTERY,610091,0,3,95.25
2013,100m,BATTERY,610091,0,1,95.25
2013,200m,BATTERY,610091,0,10,95.25
2013,300m,BATTERY,610091,0,13,95.25
2013,300m+,BATTERY,610091,0,31,95.25
2013,300m+,HOMICIDE,610091,0,1,95.25
2013,50m,THEFT,610091,0,1,95.25
2013,100m,THEFT,610091,0,2,95.25
2013,200m,THEFT,610091,0,5,95.25
2013,300m,THEFT,610091,0,16,95.25
2013,300m+,THEFT,610091,0,17,95.25
2013,50m,BATTERY,610092,0,1,95.7
2013,100m,BATTERY,610092,0,13,95.7
2013,200m,BATTERY,610092,0,39,95.7
2013,300m,BATTERY,610092,0,48,95.7
2013,300m+,BATTERY,610092,0,92,95.7
2013,300m,HOMICIDE,610092,0,1,95.7
2013,300m+,HOMICIDE,610092,0,1,95.7
2013,100m,THEFT,610092,0,8,95.7
2013,200m,THEFT,610092,0,20,95.7
2013,300m,THEFT,610092,0,25,95.7
2013,300m+,THEFT,610092,0,40,95.7
2013,100m,BATTERY,610093,0,3,87.6
2013,200m,BATTERY,610093,0,2,87.6
2013,300m,BATTERY,610093,0,17,87.6
2013,300m+,BATTERY,610093,0,23,87.6
2013,100m,THEFT,610093,0,3,87.6
2013,200m,THEFT,610093,0,10,87.6
2013,300m,THEFT,610093,0,14,87.6
2013,300m+,THEFT,610093,0,45,87.6
2013,25m,BATTERY,610094,0,1,94.8
2013,50m,BATTERY,610094,0,1,94.8
2013,100m,BATTERY,610094,0,4,94.8
2013,200m,BATTERY,610094,0,13,94.8
2013,300m,BATTERY,610094,0,17,94.8
2013,300m+,BATTERY,610094,0,31,94.8
2013,25m,THEFT,610094,0,2,94.8
2013,50m,THEFT,610094,0,5,94.8
2013,100m,THEFT,610094,0,11,94.8
2013,200m,THEFT,610094,0,68,94.8
2013,300m,THEFT,610094,0,35,94.8
2013,300m+,THEFT,610094,0,88,94.8
2013,25m,BATTERY,610095,0,1,92.45
2013,200m,BATTERY,610095,0,4,92.45
2013,300m,BATTERY,610095,0,6,92.45
2013,300m+,BATTERY,610095,0,8,92.45
2013,25m,THEFT,610095,0,1,92.45
2013,100m,THEFT,610095,0,2,92.45
2013,200m,THEFT,610095,0,8,92.45
2013,300m,THEFT,610095,0,32,92.45
2013,300m+,THEFT,610095,0,47,92.45
2013,25m,BATTERY,610097,0,3,NA
2013,50m,BATTERY,610097,0,2,NA
2013,200m,BATTERY,610097,0,15,NA
2013,300m,BATTERY,610097,0,28,NA
2013,300m+,BATTERY,610097,0,38,NA
2013,25m,THEFT,610097,0,5,NA
2013,100m,THEFT,610097,0,4,NA
2013,200m,THEFT,610097,0,10,NA
2013,300m,THEFT,610097,0,20,NA
2013,300m+,THEFT,610097,0,25,NA
2013,25m,BATTERY,610098,0,8,92.2
2013,50m,BATTERY,610098,0,1,92.2
2013,100m,BATTERY,610098,0,6,92.2
2013,200m,BATTERY,610098,0,27,92.2
2013,300m,BATTERY,610098,0,40,92.2
2013,300m+,BATTERY,610098,0,49,92.2
2013,300m,HOMICIDE,610098,0,1,92.2
2013,25m,THEFT,610098,0,6,92.2
2013,50m,THEFT,610098,0,4,92.2
2013,100m,THEFT,610098,0,7,92.2
2013,200m,THEFT,610098,0,20,92.2
2013,300m,THEFT,610098,0,39,92.2
2013,300m+,THEFT,610098,0,31,92.2
2013,25m,BATTERY,610100,0,3,93.2
2013,100m,BATTERY,610100,0,7,93.2
2013,200m,BATTERY,610100,0,19,93.2
2013,300m,BATTERY,610100,0,49,93.2
2013,300m+,BATTERY,610100,0,43,93.2
2013,300m,HOMICIDE,610100,0,1,93.2
2013,300m+,HOMICIDE,610100,0,1,93.2
2013,25m,THEFT,610100,0,2,93.2
2013,100m,THEFT,610100,0,6,93.2
2013,200m,THEFT,610100,0,9,93.2
2013,300m,THEFT,610100,0,40,93.2
2013,300m+,THEFT,610100,0,68,93.2
2013,25m,BATTERY,610101,0,1,NA
2013,100m,BATTERY,610101,0,3,NA
2013,200m,BATTERY,610101,0,12,NA
2013,300m,BATTERY,610101,0,31,NA
2013,300m+,BATTERY,610101,0,68,NA
2013,25m,THEFT,610101,0,1,NA
2013,50m,THEFT,610101,0,2,NA
2013,100m,THEFT,610101,0,13,NA
2013,200m,THEFT,610101,0,91,NA
2013,300m,THEFT,610101,0,158,NA
2013,300m+,THEFT,610101,0,234,NA
2013,100m,BATTERY,610102,0,7,93.05
2013,200m,BATTERY,610102,0,55,93.05
2013,300m,BATTERY,610102,0,32,93.05
2013,300m+,BATTERY,610102,0,87,93.05
2013,300m,HOMICIDE,610102,0,1,93.05
2013,100m,THEFT,610102,0,9,93.05
2013,200m,THEFT,610102,0,26,93.05
2013,300m,THEFT,610102,0,34,93.05
2013,300m+,THEFT,610102,0,61,93.05
2013,50m,BATTERY,610103,0,7,89.69999999999999
2013,100m,BATTERY,610103,0,17,89.69999999999999
2013,200m,BATTERY,610103,0,67,89.69999999999999
2013,300m,BATTERY,610103,0,85,89.69999999999999
2013,300m+,BATTERY,610103,0,70,89.69999999999999
2013,300m,HOMICIDE,610103,0,2,89.69999999999999
2013,300m+,HOMICIDE,610103,0,2,89.69999999999999
2013,50m,THEFT,610103,0,7,89.69999999999999
2013,100m,THEFT,610103,0,5,89.69999999999999
2013,200m,THEFT,610103,0,32,89.69999999999999
2013,300m,THEFT,610103,0,104,89.69999999999999
2013,300m+,THEFT,610103,0,72,89.69999999999999
2013,25m,BATTERY,610106,0,2,93.75
2013,100m,BATTERY,610106,0,12,93.75
2013,200m,BATTERY,610106,0,21,93.75
2013,300m,BATTERY,610106,0,49,93.75
2013,300m+,BATTERY,610106,0,46,93.75
2013,25m,THEFT,610106,0,4,93.75
2013,100m,THEFT,610106,0,5,93.75
2013,200m,THEFT,610106,0,13,93.75
2013,300m,THEFT,610106,0,33,93.75
2013,300m+,THEFT,610106,0,35,93.75
2013,50m,BATTERY,610112,0,13,91.45
2013,200m,BATTERY,610112,0,31,91.45
2013,300m,BATTERY,610112,0,46,91.45
2013,300m+,BATTERY,610112,0,42,91.45
2013,50m,THEFT,610112,0,7,91.45
2013,100m,THEFT,610112,0,1,91.45
2013,200m,THEFT,610112,0,27,91.45
2013,300m,THEFT,610112,0,17,91.45
2013,300m+,THEFT,610112,0,21,91.45
2013,50m,BATTERY,610116,1,3,90.65
2013,100m,BATTERY,610116,1,6,90.65
2013,200m,BATTERY,610116,1,36,90.65
2013,300m,BATTERY,610116,1,60,90.65
2013,300m+,BATTERY,610116,1,87,90.65
2013,200m,HOMICIDE,610116,1,1,90.65
2013,300m,HOMICIDE,610116,1,1,90.65
2013,300m+,HOMICIDE,610116,1,2,90.65
2013,100m,THEFT,610116,1,1,90.65
2013,200m,THEFT,610116,1,23,90.65
2013,300m,THEFT,610116,1,42,90.65
2013,300m+,THEFT,610116,1,51,90.65
2013,50m,BATTERY,610121,0,1,94.85
2013,200m,BATTERY,610121,0,1,94.85
2013,300m,BATTERY,610121,0,13,94.85
2013,300m+,BATTERY,610121,0,24,94.85
2013,100m,THEFT,610121,0,5,94.85
2013,200m,THEFT,610121,0,8,94.85
2013,300m,THEFT,610121,0,41,94.85
2013,300m+,THEFT,610121,0,66,94.85
2013,25m,BATTERY,610128,0,5,94.35
2013,100m,BATTERY,610128,0,7,94.35
2013,200m,BATTERY,610128,0,14,94.35
2013,300m,BATTERY,610128,0,9,94.35
2013,300m+,BATTERY,610128,0,20,94.35
2013,300m+,HOMICIDE,610128,0,2,94.35
2013,25m,THEFT,610128,0,1,94.35
2013,100m,THEFT,610128,0,3,94.35
2013,200m,THEFT,610128,0,19,94.35
2013,300m,THEFT,610128,0,12,94.35
2013,300m+,THEFT,610128,0,31,94.35
2013,50m,BATTERY,610129,0,2,95.55
2013,100m,BATTERY,610129,0,3,95.55
2013,200m,BATTERY,610129,0,14,95.55
2013,300m,BATTERY,610129,0,34,95.55
2013,300m+,BATTERY,610129,0,39,95.55
2013,300m,HOMICIDE,610129,0,2,95.55
2013,300m+,HOMICIDE,610129,0,1,95.55
2013,50m,THEFT,610129,0,1,95.55
2013,100m,THEFT,610129,0,3,95.55
2013,200m,THEFT,610129,0,16,95.55
2013,300m,THEFT,610129,0,46,95.55
2013,300m+,THEFT,610129,0,42,95.55
2013,100m,BATTERY,610130,0,3,NA
2013,200m,BATTERY,610130,0,9,NA
2013,300m,BATTERY,610130,0,13,NA
2013,300m+,BATTERY,610130,0,26,NA
2013,50m,THEFT,610130,0,3,NA
2013,200m,THEFT,610130,0,10,NA
2013,300m,THEFT,610130,0,122,NA
2013,300m+,THEFT,610130,0,82,NA
2013,100m,BATTERY,610131,0,5,96.5
2013,200m,BATTERY,610131,0,17,96.5
2013,300m,BATTERY,610131,0,21,96.5
2013,300m+,BATTERY,610131,0,16,96.5
2013,50m,THEFT,610131,0,2,96.5
2013,100m,THEFT,610131,0,4,96.5
2013,200m,THEFT,610131,0,6,96.5
2013,300m,THEFT,610131,0,16,96.5
2013,300m+,THEFT,610131,0,15,96.5
2013,100m,BATTERY,610138,0,1,96.05
2013,200m,BATTERY,610138,0,8,96.05
2013,300m,BATTERY,610138,0,5,96.05
2013,300m+,BATTERY,610138,0,19,96.05
2013,25m,THEFT,610138,0,3,96.05
2013,50m,THEFT,610138,0,1,96.05
2013,100m,THEFT,610138,0,1,96.05
2013,200m,THEFT,610138,0,14,96.05
2013,300m,THEFT,610138,0,14,96.05
2013,300m+,THEFT,610138,0,59,96.05
2013,25m,BATTERY,610139,0,5,91.2
2013,50m,BATTERY,610139,0,2,91.2
2013,100m,BATTERY,610139,0,1,91.2
2013,200m,BATTERY,610139,0,7,91.2
2013,300m,BATTERY,610139,0,31,91.2
2013,300m+,BATTERY,610139,0,30,91.2
2013,25m,THEFT,610139,0,1,91.2
2013,100m,THEFT,610139,0,2,91.2
2013,200m,THEFT,610139,0,11,91.2
2013,300m,THEFT,610139,0,13,91.2
2013,300m+,THEFT,610139,0,21,91.2
2013,50m,BATTERY,610143,0,4,93
2013,100m,BATTERY,610143,0,1,93
2013,200m,BATTERY,610143,0,33,93
2013,300m,BATTERY,610143,0,18,93
2013,300m+,BATTERY,610143,0,23,93
2013,300m,HOMICIDE,610143,0,1,93
2013,50m,THEFT,610143,0,1,93
2013,100m,THEFT,610143,0,1,93
2013,200m,THEFT,610143,0,34,93
2013,300m,THEFT,610143,0,21,93
2013,300m+,THEFT,610143,0,22,93
2013,50m,BATTERY,610144,0,5,96.3
2013,200m,BATTERY,610144,0,14,96.3
2013,300m,BATTERY,610144,0,17,96.3
2013,300m+,BATTERY,610144,0,24,96.3
2013,100m,THEFT,610144,0,3,96.3
2013,200m,THEFT,610144,0,5,96.3
2013,300m,THEFT,610144,0,20,96.3
2013,300m+,THEFT,610144,0,24,96.3
2013,100m,BATTERY,610148,0,1,95.8
2013,200m,BATTERY,610148,0,38,95.8
2013,300m,BATTERY,610148,0,28,95.8
2013,300m+,BATTERY,610148,0,45,95.8
2013,200m,HOMICIDE,610148,0,1,95.8
2013,100m,THEFT,610148,0,1,95.8
2013,200m,THEFT,610148,0,58,95.8
2013,300m,THEFT,610148,0,20,95.8
2013,300m+,THEFT,610148,0,33,95.8
2013,50m,BATTERY,610159,0,3,95.2
2013,100m,BATTERY,610159,0,4,95.2
2013,200m,BATTERY,610159,0,5,95.2
2013,300m,BATTERY,610159,0,25,95.2
2013,300m+,BATTERY,610159,0,42,95.2
2013,50m,THEFT,610159,0,2,95.2
2013,100m,THEFT,610159,0,3,95.2
2013,200m,THEFT,610159,0,7,95.2
2013,300m,THEFT,610159,0,20,95.2
2013,300m+,THEFT,610159,0,27,95.2
2013,25m,BATTERY,610165,0,1,NA
2013,100m,BATTERY,610165,0,2,NA
2013,200m,BATTERY,610165,0,7,NA
2013,300m,BATTERY,610165,0,15,NA
2013,300m+,BATTERY,610165,0,27,NA
2013,25m,THEFT,610165,0,1,NA
2013,200m,THEFT,610165,0,15,NA
2013,300m,THEFT,610165,0,9,NA
2013,300m+,THEFT,610165,0,28,NA
2013,25m,BATTERY,610167,0,1,95.7
2013,100m,BATTERY,610167,0,4,95.7
2013,200m,BATTERY,610167,0,32,95.7
2013,300m,BATTERY,610167,0,35,95.7
2013,300m+,BATTERY,610167,0,51,95.7
2013,100m,THEFT,610167,0,1,95.7
2013,200m,THEFT,610167,0,14,95.7
2013,300m,THEFT,610167,0,18,95.7
2013,300m+,THEFT,610167,0,62,95.7
2013,25m,BATTERY,610170,0,2,93.05
2013,100m,BATTERY,610170,0,3,93.05
2013,200m,BATTERY,610170,0,8,93.05
2013,300m,BATTERY,610170,0,21,93.05
2013,300m+,BATTERY,610170,0,23,93.05
2013,25m,THEFT,610170,0,4,93.05
2013,100m,THEFT,610170,0,1,93.05
2013,200m,THEFT,610170,0,15,93.05
2013,300m,THEFT,610170,0,19,93.05
2013,300m+,THEFT,610170,0,44,93.05
2013,50m,BATTERY,610171,0,15,91.35
2013,100m,BATTERY,610171,0,3,91.35
2013,200m,BATTERY,610171,0,46,91.35
2013,300m,BATTERY,610171,0,53,91.35
2013,300m+,BATTERY,610171,0,59,91.35
2013,300m,HOMICIDE,610171,0,1,91.35
2013,50m,THEFT,610171,0,1,91.35
2013,100m,THEFT,610171,0,1,91.35
2013,200m,THEFT,610171,0,31,91.35
2013,300m,THEFT,610171,0,57,91.35
2013,300m+,THEFT,610171,0,52,91.35
2013,25m,BATTERY,610175,0,1,NA
2013,200m,BATTERY,610175,0,1,NA
2013,300m,BATTERY,610175,0,29,NA
2013,300m+,BATTERY,610175,0,12,NA
2013,25m,THEFT,610175,0,1,NA
2013,200m,THEFT,610175,0,12,NA
2013,300m,THEFT,610175,0,64,NA
2013,300m+,THEFT,610175,0,15,NA
2013,50m,BATTERY,610176,0,11,93.05
2013,100m,BATTERY,610176,0,6,93.05
2013,200m,BATTERY,610176,0,8,93.05
2013,300m,BATTERY,610176,0,27,93.05
2013,300m+,BATTERY,610176,0,18,93.05
2013,300m+,HOMICIDE,610176,0,1,93.05
2013,100m,THEFT,610176,0,6,93.05
2013,200m,THEFT,610176,0,6,93.05
2013,300m,THEFT,610176,0,15,93.05
2013,300m+,THEFT,610176,0,17,93.05
2013,200m,BATTERY,610177,0,7,96.15
2013,300m,BATTERY,610177,0,11,96.15
2013,300m+,BATTERY,610177,0,17,96.15
2013,100m,THEFT,610177,0,2,96.15
2013,200m,THEFT,610177,0,6,96.15
2013,300m,THEFT,610177,0,28,96.15
2013,300m+,THEFT,610177,0,92,96.15
2013,50m,BATTERY,610180,0,6,94.75
2013,100m,BATTERY,610180,0,1,94.75
2013,200m,BATTERY,610180,0,17,94.75
2013,300m,BATTERY,610180,0,29,94.75
2013,300m+,BATTERY,610180,0,29,94.75
2013,200m,HOMICIDE,610180,0,1,94.75
2013,300m,HOMICIDE,610180,0,1,94.75
2013,300m+,HOMICIDE,610180,0,1,94.75
2013,50m,THEFT,610180,0,8,94.75
2013,100m,THEFT,610180,0,2,94.75
