school_id,school_nm,grades,sch_type,x,y,year
609808,HALEY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6336687344,41.6866593009,2013
609809,BRENTANO,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6963309362,41.9309654091,2013
609810,BRIDGE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7986321844,41.9491153742,2013
609811,BRIGHT,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5620476151,41.6997265281,2013
609812,"BROWN, W","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6706456812,41.8829974807,2013
609813,BROWNELL,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.6217826166,41.7716197534,2013
609815,BOUCHET,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5761115041,41.7608470312,2013
609817,BUDLONG,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6965564098,41.9757817705,2013
609818,BURBANK,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7827363017,41.917597481,2013
609819,BURKE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6161038586,41.7967601156,2013
609820,BURLEY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.669852523,41.9379100361,2013
609821,BURNHAM,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5670939683,41.7144023586,2013
609826,CASTELLANOS,"4, 5, 6, 7, 8","District, non-alternative",-87.7148903214,41.8454504744,2013
609827,BURNSIDE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6074346419,41.7284532016,2013
609828,BURR,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6686611349,41.9123853471,2013
609829,BURROUGHS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6924199472,41.8288685086,2013
609830,BRUNSON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7655689423,41.8976633374,2013
609832,BYRNE,"PE, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7915811453,41.7950303819,2013
609833,CALDWELL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5806923919,41.7392267612,2013
609834,LITTLE VILLAGE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.717282271,41.8436989669,2013
609835,CAMERON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7178899133,41.9037928008,2013
609836,CANTY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.829258957,41.9480078444,2013
609837,CARNEGIE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5907952822,41.7833408827,2013
609839,CARROLL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6960128149,41.7425440638,2013
609842,CARSON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6877628803,41.7932727025,2013
609844,CARTER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62241609,41.7898283978,2013
609845,"CARVER , G","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5995172414,41.6537295325,2013
609848,ALDRIDGE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6064739047,41.6573775273,2013
609849,CASSELL,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7031788944,41.6873478587,2013
609850,GREELEY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6509792479,41.9527820754,2013
609851,CHALMERS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6952597988,41.8664626919,2013
609852,CHAPPELL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.683264377,41.9759217358,2013
609853,CHASE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6945855007,41.9179714045,2013
609854,CHOPIN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6889362887,41.8966852493,2013
609855,CHRISTOPHER,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, Special Ed.",-87.6855703357,41.8016591765,2013
609856,CLAY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5446501884,41.6545581859,2013
609857,CLEVELAND,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7064426112,41.9520695635,2013
609859,CLINTON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6983231803,41.9925420177,2013
609861,CLISSOLD,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.680895958,41.6929985713,2013
609862,COLES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5660064096,41.7414125297,2013
609863,COLUMBUS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6819747753,41.8995652981,2013
609864,COOK,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6597379534,41.7452375452,2013
609865,JORDAN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.677725718,42.0170874952,2013
609866,COONLEY,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6837285462,41.9555538034,2013
609867,COOPER,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.6672264762,41.8560037541,2013
609869,LANGFORD,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6571325472,41.7846813516,2013
609870,CORKERY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7311561744,41.8456030332,2013
609871,VICK,"PE, PK","District, Special Ed.",-87.6856760343,41.6881633988,2013
609872,PEREZ,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6579809591,41.8560561581,2013
609873,CROWN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7124334576,41.8526641706,2013
609874,DIRKSEN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.8410417412,41.9737422184,2013
609875,DARWIN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7054124005,41.9232952788,2013
609876,"DAVIS, N","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7002013058,41.8218241808,2013
609879,DAWES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7173526315,41.7450503159,2013
609880,DECATUR,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7045818032,42.0092881523,2013
609883,DENEEN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6233079419,41.7624907521,2013
609884,DEVER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.8130947822,41.9425523925,2013
609885,DEWEY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6426882415,41.795645104,2013
609887,DIXON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6099422442,41.7436699139,2013
609888,DODGE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7050619659,41.8892867399,2013
609891,DOOLITTLE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6129585273,41.831146614,2013
609893,DORE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7875677718,41.7809552267,2013
609894,DRAKE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6285167495,41.8440435794,2013
609895,TURNER-DREW,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6301308542,41.725598329,2013
609896,DRUMMOND,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6744954437,41.9159412366,2013
609897,EARLE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6755465062,41.7811977314,2013
609898,EBERHART,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7079518382,41.7743930171,2013
609899,EBINGER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.8111681485,42.004380508,2013
609900,CURTIS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6216520739,41.6853909614,2013
609901,EDGEBROOK,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7618598502,41.9994135062,2013
609902,METCALFE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6343421109,41.6694433869,2013
609903,EDWARDS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7258928453,41.8055409108,2013
609904,ELLINGTON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7666260795,41.8855286526,2013
609907,ERICSON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7157916032,41.8757184103,2013
609908,ESMOND,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6691444195,41.6894448847,2013
609909,EVERETT,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.6813469883,41.8315545763,2013
609910,FALCONER,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7492938896,41.9357853912,2013
609912,FARNSWORTH,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7660348844,41.9797896799,2013
609917,FERNWOOD,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6404502626,41.7111830723,2013
609918,FIELD,"4, 5, 6, 7, 8","District, non-alternative",-87.6700221809,42.009663088800004,2013
609919,FISKE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6085962381,41.7851833429,2013
609920,KANOON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.705148774,41.8507709757,2013
609921,TELPOCHCALLI,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6966300866,41.8479234631,2013
609922,BELMONT-CRAGIN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7582128207,41.9204833935,2013
609924,FORT DEARBORN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6555177862,41.7296720886,2013
609925,KELLMAN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.700856061,41.8711794587,2013
609926,FRANKLIN,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6355135813,41.9066274259,2013
609927,FOSTER PARK,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6680626795,41.7384260116,2013
609928,FULLER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6117473608,41.8180037326,2013
609929,FULTON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6683992286,41.7975811705,2013
609930,FUNSTON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7168549295,41.9176169982,2013
609933,GALE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6719367277,42.021117948,2013
609935,GALLISTEL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5352119263,41.706801077,2013
609937,GARVY,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7962718864,41.9763519838,2013
609938,GARY,"PE, PK, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7186957205,41.8370377183,2013
609939,GILLESPIE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6237560587,41.7253316279,2013
609941,RANDOLPH,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.675928869,41.7606146367,2013
609942,GOETHE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.692862957,41.9228315042,2013
609943,GOMPERS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6225090759,41.6706183119,2013
609944,GRISSOM,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5532701146,41.6624809625,2013
609945,GOUDY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6578757238,41.9758170047,2013
609947,GRAHAM,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6433075667,41.8133044605,2013
609949,"GRAY, W","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7570788512,41.9487642823,2013
609950,ORTIZ DE DOMINGUEZ,"PE, PK, K, 1, 2","District, non-alternative",-87.7171536303,41.8387910076,2013
609951,ARIEL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5985199021,41.8113891194,2013
609952,GREENE,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.671529053,41.8296687017,2013
609954,GREGORY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7186664548,41.8707696033,2013
609955,GRESHAM,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6449886067,41.7389207191,2013
609956,GRIMES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7588023425,41.7754368293,2013
609958,GUNSAULUS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6993275176,41.8130081406,2013
609959,HAINES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6338070183,41.8499857522,2013
609960,HALE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.776542061,41.7801925142,2013
610524,ALCOTT HS,"9, 10, 11, 12","District, non-alternative",-87.6805987584,41.9357940435,2013
609961,HEROES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.551825168,41.7437550054,2013
609963,HAMILTON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6708645151,41.9451922206,2013
609964,HAMLINE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6612113305,41.8072410102,2013
609966,HAMMOND,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6962438182,41.8527465742,2013
609967,FINKL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6856311485,41.8492154547,2013
609968,MCAULIFFE,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7239678606,41.9148156861,2013
609969,HARTE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7","District, non-alternative",-87.586854115,41.7934198042,2013
609971,HARVARD,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6327735179,41.7573400736,2013
609972,HAUGAN,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7230912719,41.9640291809,2013
609973,ZAPATA,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7342766384,41.8413945269,2013
609974,HAWTHORNE,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6577456243,41.942274894,2013
609975,HAY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7557765289,41.8991718941,2013
609976,HAYT,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6685032706,41.9945134479,2013
609977,WOODLAWN,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.5944286527,41.7733652283,2013
609978,SMITH,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6046595946,41.7075301821,2013
609979,HEALY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64030406,41.8395953759,2013
609981,HEARST,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7456893878,41.8081756239,2013
609983,HEDGES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6733639294,41.8071115392,2013
609985,HEFFERAN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7358023954,41.8786920864,2013
609986,HENDERSON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6718506448,41.7905918227,2013
609987,HENDRICKS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6336278043,41.815788392,2013
609988,HENRY,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7155956169,41.9589894446,2013
609990,SOUTH LOOP,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6285782987,41.8668750429,2013
609991,HERZL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7182564015,41.8623096509,2013
609993,LARA,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6722182677,41.8097698312,2013
609994,HIBBARD,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7103610874,41.9703077971,2013
609995,HITCH,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7791598272,41.9836721373,2013
609996,HOLDEN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6537910563,41.8379999509,2013
609997,HOLMES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6497960339,41.7938150877,2013
610000,HOWE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7593616692,41.8936129069,2013
610002,HOYNE,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5682647267,41.7333371195,2013
610003,CUFFE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6535968121,41.7424520762,2013
610004,CULLEN,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6112078486,41.7003356809,2013
610005,"HUGHES, C","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7317780211,41.8605451766,2013
610006,HURLEY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7195415268,41.766812719,2013
610009,GALILEO,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6533288443,41.8712553711,2013
610010,JAHN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6758464593,41.9392467535,2013
610011,JAMIESON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7004926534,41.9846415017,2013
610012,JENNER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6410922744,41.9020539966,2013
610013,PILSEN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6622086131,41.858821441,2013
610015,JUNGMAN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6522648953,41.8580653657,2013
610016,KELLOGG,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6772691287,41.7252628211,2013
610017,SAUCEDO,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6973148122,41.8479132803,2013
610018,CANTER,8,"District, non-alternative",-87.590467507,41.8043075303,2013
610019,KERSHAW,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.640855371,41.7764532857,2013
610021,CASALS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7142342224,41.9045302027,2013
610022,KILMER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6681856823,42.0036409951,2013
610024,CARDENAS,"PE, PK, K, 1, 2, 3","District, non-alternative",-87.7160541027,41.8484872497,2013
610026,KINZIE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7791785897,41.7897225968,2013
610027,KIPLING,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6395573445,41.7236263955,2013
610029,LOZANO,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.665129993,41.9088853384,2013
610030,KOZMINSKI,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.602480982,41.7979744383,2013
610032,GREEN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6524996522,41.719264508,2013
610033,LASALLE,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6375281341,41.9139001732,2013
610034,LAWNDALE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7129561536,41.8629325872,2013
610036,LEWIS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7545866801,41.9068255737,2013
610037,LIBBY,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6598961508,41.7976853427,2013
610038,LINCOLN,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6444981347,41.924552251,2013
610039,VON LINNE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7026714149,41.9400085352,2013
610040,LLOYD,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.748551751,41.918813664300004,2013
610041,"LOCKE, J","PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7955673296,41.9317629596,2013
610043,LOVETT,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7839193923,41.9127454661,2013
610044,LOWELL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7102163813,41.9064921541,2013
610046,LYON,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7772109391,41.9341914722,2013
610047,MADISON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5907490426,41.7595476525,2013
610048,MANIERRE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6397897876,41.9082475203,2013
610051,NORTHWEST,"6, 7, 8","District, non-alternative",-87.7582128207,41.9204833935,2013
610052,MANN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5747789973,41.7482744909,2013
610053,MARQUETTE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6969931512,41.7738817424,2013
610054,MARSH,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5524468038,41.716588394,2013
610055,FARADAY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7080913628,41.8796861537,2013
610056,MASON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7304697444,41.8569071431,2013
610057,FAIRFIELD,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6921517227,41.7809034369,2013
610059,MAYER,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6572507044,41.9232041888,2013
610060,"JACKSON, A","K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6609838426,41.8742722041,2013
610062,MCCLELLAN,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6411392583,41.8299923303,2013
610063,MCCORMICK,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.7062634078,41.8422679111,2013
610065,TILL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6093938642,41.775423349,2013
610066,MCDADE,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.6192510722,41.7345493266,2013
610067,MCKAY,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6918231574,41.7681425338,2013
610068,HANSON PARK,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7615156167,41.9239826928,2013
610070,MCPHERSON,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6762514912,41.9678474246,2013
610073,MITCHELL,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6831854336,41.8921096005,2013
610074,MONROE,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7192245676,41.9300160382,2013
610075,MONTEFIORE,"3, 4, 5, 6, 7, 8","District, Special Ed.",-87.6664075251,41.8647245889,2013
610076,MOOS,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6969781149,41.9125048321,2013
